일시,모기지수(수변부),모기지수(주거지),모기지수(공원),평균기온(°C),최저기온(°C),최고기온(°C),최대 풍속(m/s),평균 풍속(m/s),최소 상대습도(%),평균 상대습도(%),최고 해면기압(hPa),최저 해면기압(hPa),평균 해면기압(hPa),평균 지면온도(°C),연도,월,일,연도월
2021-06-13,100.0,45.4,54.9,24.8,20.9,29.7,4.3,2.0,54.0,72.6,1010.8,1005.6,1008.1,27.9,2021,6,13,2021-06
2021-06-14,100.0,48.0,51.9,24.8,18.9,30.2,4.0,2.1,50.0,68.8,1007.6,1003.4,1005.4,27.8,2021,6,14,2021-06
2021-06-15,100.0,50.6,61.1,22.5,21.5,25.3,3.9,2.3,68.0,79.1,1005.2,1003.0,1004.3,23.3,2021,6,15,2021-06
2021-06-16,100.0,50.0,54.1,24.3,20.3,28.9,5.7,3.6,46.0,59.9,1007.2,1003.8,1005.2,27.3,2021,6,16,2021-06
2021-06-17,100.0,47.7,60.5,21.9,19.6,25.0,3.6,2.4,58.0,71.4,1007.7,1004.2,1005.6,23.4,2021,6,17,2021-06
2021-06-18,100.0,49.8,58.2,20.0,19.0,21.4,3.8,2.5,82.0,92.1,1004.3,999.8,1001.3,21.6,2021,6,18,2021-06
2021-06-19,100.0,46.0,54.8,22.3,17.5,27.4,3.7,1.8,49.0,74.0,1002.2,999.7,1001.1,26.1,2021,6,19,2021-06
2021-06-20,100.0,43.7,50.6,22.9,17.6,29.0,6.8,2.8,48.0,73.3,1002.4,999.0,1000.6,26.9,2021,6,20,2021-06
2021-06-21,100.0,44.7,49.0,23.6,19.2,28.5,4.6,2.2,45.0,67.0,1006.8,1002.2,1004.2,28.1,2021,6,21,2021-06
2021-06-22,100.0,45.0,50.3,22.8,19.7,28.6,7.8,2.1,41.0,67.9,1010.0,1006.4,1008.1,25.8,2021,6,22,2021-06
2021-06-23,100.0,47.9,54.4,22.4,18.8,27.9,6.0,2.4,49.0,70.5,1012.1,1008.8,1010.3,26.9,2021,6,23,2021-06
2021-06-24,100.0,45.1,57.5,23.0,18.5,28.0,4.4,1.9,51.0,71.1,1012.4,1009.0,1011.0,25.2,2021,6,24,2021-06
2021-06-25,100.0,44.5,53.1,24.1,19.5,29.5,4.7,2.0,48.0,69.0,1012.0,1008.4,1010.4,28.0,2021,6,25,2021-06
2021-06-26,100.0,46.4,52.1,22.8,19.9,26.7,3.4,1.8,63.0,78.5,1011.9,1009.0,1010.3,25.0,2021,6,26,2021-06
2021-06-27,100.0,48.4,55.8,24.5,19.8,30.8,7.8,2.0,43.0,72.1,1009.9,1004.1,1007.0,27.8,2021,6,27,2021-06
2021-06-28,100.0,47.2,57.4,23.7,21.0,29.2,4.1,1.9,57.0,76.4,1006.5,1003.3,1005.1,25.0,2021,6,28,2021-06
2021-06-29,100.0,48.3,57.4,23.9,21.3,28.4,4.1,1.8,56.0,78.6,1007.0,1004.0,1005.3,26.4,2021,6,29,2021-06
2021-06-30,100.0,47.4,60.6,24.3,21.0,28.8,3.6,1.3,55.0,77.9,1008.1,1005.3,1006.8,26.3,2021,6,30,2021-06
2021-07-01,100.0,49.0,61.2,26.3,21.4,31.0,4.1,1.8,45.0,70.9,1007.9,1004.8,1006.5,27.4,2021,7,1,2021-07
2021-07-02,100.0,49.9,60.4,27.1,23.6,31.8,3.5,2.3,47.0,64.1,1010.3,1007.1,1008.3,27.2,2021,7,2,2021-07
2021-07-03,100.0,54.2,62.7,22.6,19.6,25.7,5.9,3.6,62.0,80.0,1010.0,1000.8,1006.1,23.5,2021,7,3,2021-07
2021-07-04,100.0,56.0,70.3,21.4,19.8,23.1,4.9,2.3,91.0,96.8,1009.8,999.1,1004.2,22.2,2021,7,4,2021-07
2021-07-05,100.0,47.6,54.9,23.3,20.1,26.9,3.5,1.4,64.0,80.3,1011.0,1008.0,1009.6,24.6,2021,7,5,2021-07
2021-07-06,100.0,46.5,54.3,25.3,21.0,30.1,3.7,1.6,54.0,73.4,1008.4,1005.4,1006.9,26.8,2021,7,6,2021-07
2021-07-07,100.0,48.6,56.6,26.4,23.9,29.1,3.3,1.5,65.0,78.5,1008.5,1004.5,1006.8,26.6,2021,7,7,2021-07
2021-07-08,100.0,51.8,61.0,26.0,23.8,29.8,4.7,2.0,66.0,81.6,1006.3,1002.9,1004.8,27.0,2021,7,8,2021-07
2021-07-09,100.0,56.6,70.1,25.5,23.6,29.2,4.2,1.9,62.0,77.3,1007.1,1003.3,1005.1,27.0,2021,7,9,2021-07
2021-07-10,100.0,54.5,70.2,25.9,23.1,29.2,5.4,2.4,60.0,80.4,1009.2,1006.1,1007.2,26.9,2021,7,10,2021-07
2021-07-11,100.0,53.5,69.2,25.7,24.1,27.5,4.8,2.2,81.0,86.8,1010.7,1008.7,1009.7,26.3,2021,7,11,2021-07
2021-07-12,100.0,54.8,67.5,28.1,23.8,32.5,3.1,1.6,58.0,75.1,1011.3,1007.8,1009.6,29.0,2021,7,12,2021-07
2021-07-13,100.0,56.0,70.6,28.8,26.3,31.5,3.7,1.7,62.0,76.1,1010.6,1008.6,1009.4,28.5,2021,7,13,2021-07
2021-07-14,100.0,58.5,71.3,29.7,26.1,33.5,4.2,2.2,56.0,71.4,1013.5,1010.3,1011.7,30.6,2021,7,14,2021-07
2021-07-15,100.0,62.0,79.1,29.1,25.9,34.5,4.6,2.1,51.0,71.1,1015.6,1012.9,1014.2,31.8,2021,7,15,2021-07
2021-07-16,100.0,62.8,79.3,28.8,24.2,35.2,7.4,2.2,44.0,68.4,1016.2,1010.8,1014.0,32.5,2021,7,16,2021-07
2021-07-17,100.0,59.7,79.1,29.1,24.7,32.8,4.2,2.3,50.0,63.1,1013.8,1009.3,1011.7,32.4,2021,7,17,2021-07
2021-07-18,100.0,57.9,74.4,29.6,25.7,34.1,4.2,2.1,46.0,62.5,1012.2,1009.1,1011.0,33.1,2021,7,18,2021-07
2021-07-19,100.0,61.6,74.4,26.4,24.0,30.5,4.9,1.9,61.0,80.1,1014.6,1011.6,1013.2,28.0,2021,7,19,2021-07
2021-07-20,100.0,61.8,78.2,27.9,23.6,31.8,3.6,1.5,58.0,75.8,1015.4,1012.7,1014.1,28.9,2021,7,20,2021-07
2021-07-21,100.0,55.1,71.4,30.5,25.3,35.3,3.0,1.7,40.0,64.0,1014.3,1010.0,1012.4,30.5,2021,7,21,2021-07
2021-07-22,100.0,58.7,73.4,31.2,26.5,35.9,3.7,2.0,37.0,59.8,1012.3,1008.4,1010.4,31.4,2021,7,22,2021-07
2021-07-23,100.0,63.5,77.4,31.2,27.2,35.8,3.6,1.8,42.0,61.8,1010.7,1006.7,1008.8,32.2,2021,7,23,2021-07
2021-07-24,100.0,65.2,82.3,31.7,26.9,36.5,4.2,1.7,37.0,57.4,1009.4,1005.9,1007.7,32.6,2021,7,24,2021-07
2021-07-25,100.0,65.3,84.4,31.5,27.2,35.9,4.4,2.0,40.0,55.8,1007.7,1003.9,1006.0,34.2,2021,7,25,2021-07
2021-07-26,100.0,66.2,83.2,31.2,27.4,35.4,4.3,2.4,40.0,54.9,1005.9,1002.2,1004.0,35.3,2021,7,26,2021-07
2021-07-27,100.0,66.2,84.0,31.1,27.8,35.7,4.6,2.1,43.0,60.5,1004.0,1000.2,1002.3,33.3,2021,7,27,2021-07
